,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,date,hour,weekday,month
653,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,6.06,39,23.9994,45,2011-02-10,11,Thursday,February
654,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,6.56,6.82,34,26.0027,69,2011-02-10,12,Thursday,February
655,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,7.38,8.335,29,19.9995,62,2011-02-10,13,Thursday,February
656,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,9.09,27,19.0012,48,2011-02-10,14,Thursday,February
657,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,9.85,25,16.9979,50,2011-02-10,15,Thursday,February
658,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,9.09,27,19.9995,80,2011-02-10,16,Thursday,February
659,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,7.38,9.09,26,12.998,165,2011-02-10,17,Thursday,February
660,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,6.56,9.09,28,8.9981,160,2011-02-10,18,Thursday,February
661,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,8.335,28,7.0015,112,2011-02-10,19,Thursday,February
662,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,9.09,31,6.0032,97,2011-02-10,20,Thursday,February
663,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,10.605,39,0.0,72,2011-02-10,21,Thursday,February
664,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.92,9.85,39,0.0,51,2011-02-10,22,Thursday,February
665,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.92,7.575,42,7.0015,34,2011-02-10,23,Thursday,February
666,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.1,6.82,49,7.0015,14,2011-02-11,00,Friday,February
667,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.1,6.82,54,6.0032,7,2011-02-11,01,Friday,February
668,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.1,6.82,54,6.0032,3,2011-02-11,02,Friday,February
669,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,3.28,6.06,63,6.0032,4,2011-02-11,05,Friday,February
670,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.1,9.09,68,0.0,24,2011-02-11,06,Friday,February
671,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,3.28,8.335,73,0.0,74,2011-02-11,07,Friday,February
672,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.1,6.06,74,11.0014,216,2011-02-11,08,Friday,February
673,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.92,6.06,74,15.0013,140,2011-02-11,09,Friday,February
674,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,6.82,69,12.998,44,2011-02-11,10,Friday,February
675,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,11.365,47,8.9981,64,2011-02-11,11,Friday,February
676,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,11.365,47,8.9981,71,2011-02-11,12,Friday,February
677,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.84,11.365,35,12.998,110,2011-02-11,13,Friday,February
678,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,12.3,14.395,26,16.9979,84,2011-02-11,14,Friday,February
679,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.12,15.91,21,11.0014,74,2011-02-11,15,Friday,February
680,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,12.3,14.395,28,12.998,125,2011-02-11,16,Friday,February
681,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,12.3,16.665,24,0.0,211,2011-02-11,17,Friday,February
682,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,11.48,15.91,28,0.0,174,2011-02-11,18,Friday,February
683,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,15.15,33,0.0,101,2011-02-11,19,Friday,February
684,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,11.365,55,8.9981,63,2011-02-11,20,Friday,February
685,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,10.605,59,8.9981,47,2011-02-11,21,Friday,February
686,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,11.365,64,6.0032,43,2011-02-11,22,Friday,February
687,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,7.38,12.12,69,0.0,53,2011-02-11,23,Friday,February
688,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,6.56,9.85,69,6.0032,30,2011-02-12,00,Saturday,February
689,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,10.605,86,0.0,24,2011-02-12,01,Saturday,February
690,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,10.605,80,0.0,15,2011-02-12,02,Saturday,February
691,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,4.92,9.85,80,0.0,10,2011-02-12,03,Saturday,February
692,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,4.92,8.335,74,6.0032,4,2011-02-12,04,Saturday,February
693,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,4.92,8.335,74,6.0032,1,2011-02-12,05,Saturday,February
694,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,4.92,6.82,93,12.998,2,2011-02-12,06,Saturday,February
695,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,4.92,7.575,80,7.0015,11,2011-02-12,07,Saturday,February
696,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,7.575,86,8.9981,30,2011-02-12,08,Saturday,February
697,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,6.56,9.09,64,8.9981,43,2011-02-12,09,Saturday,February
698,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,10.605,41,16.9979,84,2011-02-12,10,Saturday,February
699,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,12.3,13.635,28,22.0028,114,2011-02-12,11,Saturday,February
700,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,12.3,13.635,39,31.0009,120,2011-02-12,12,Saturday,February
701,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,12.3,13.635,39,27.9993,135,2011-02-12,13,Saturday,February
702,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,13.94,15.91,31,19.0012,120,2011-02-12,14,Saturday,February
703,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,13.94,15.15,29,27.9993,174,2011-02-12,15,Saturday,February
704,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,13.94,15.15,29,27.9993,145,2011-02-12,16,Saturday,February
705,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,13.12,14.395,31,35.0008,137,2011-02-12,17,Saturday,February
706,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,11.48,12.88,38,22.0028,64,2011-02-12,18,Saturday,February
707,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,11.48,13.635,38,11.0014,41,2011-02-12,19,Saturday,February
708,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,12.88,41,15.0013,40,2011-02-12,20,Saturday,February
709,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,15.15,41,0.0,51,2011-02-12,21,Saturday,February
710,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,9.84,12.88,44,6.0032,45,2011-02-12,22,Saturday,February
711,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,11.365,51,8.9981,32,2011-02-12,23,Saturday,February
712,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,11.365,64,7.0015,39,2011-02-13,00,Sunday,February
713,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,11.365,59,6.0032,24,2011-02-13,01,Sunday,February
714,Spring,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",8.2,11.365,75,6.0032,20,2011-02-13,02,Sunday,February
715,Spring,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",8.2,11.365,69,7.0015,12,2011-02-13,03,Sunday,February
716,Spring,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",8.2,10.605,69,11.0014,2,2011-02-13,04,Sunday,February
717,Spring,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",8.2,10.605,69,8.9981,5,2011-02-13,06,Sunday,February
718,Spring,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",9.02,13.635,55,0.0,3,2011-02-13,07,Sunday,February
719,Spring,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",9.02,11.365,64,12.998,12,2011-02-13,08,Sunday,February
720,Spring,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",9.84,11.365,60,15.0013,47,2011-02-13,09,Sunday,February
721,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,12.3,13.635,45,22.0028,105,2011-02-13,10,Sunday,February
722,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,13.12,14.395,39,30.0026,112,2011-02-13,11,Sunday,February
723,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,14.76,15.91,32,31.0009,152,2011-02-13,12,Sunday,February
724,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,15.58,19.695,29,23.9994,154,2011-02-13,13,Sunday,February
725,Spring,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",16.4,20.455,30,27.9993,161,2011-02-13,14,Sunday,February
726,Spring,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",16.4,20.455,30,19.9995,162,2011-02-13,15,Sunday,February
727,Spring,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",17.22,21.21,28,22.0028,134,2011-02-13,16,Sunday,February
728,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,17.22,21.21,28,22.0028,125,2011-02-13,17,Sunday,February
729,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,16.4,20.455,32,19.9995,95,2011-02-13,18,Sunday,February
730,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,16.4,20.455,35,19.0012,61,2011-02-13,19,Sunday,February
731,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,16.4,20.455,35,22.0028,47,2011-02-13,20,Sunday,February
732,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,16.4,20.455,35,23.9994,51,2011-02-13,21,Sunday,February
733,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,16.4,20.455,35,19.9995,36,2011-02-13,22,Sunday,February
734,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,16.4,20.455,35,23.9994,30,2011-02-13,23,Sunday,February
735,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,15.58,19.695,37,23.9994,11,2011-02-14,00,Monday,February
736,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,15.58,19.695,37,23.9994,7,2011-02-14,01,Monday,February
737,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,14.76,16.665,40,19.9995,2,2011-02-14,02,Monday,February
738,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.94,15.91,46,15.0013,2,2011-02-14,03,Monday,February
739,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.12,15.15,53,19.0012,2,2011-02-14,04,Monday,February
740,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.12,15.15,53,19.0012,3,2011-02-14,05,Monday,February
741,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.94,15.15,46,19.9995,26,2011-02-14,06,Monday,February
742,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.94,15.15,46,19.9995,98,2011-02-14,07,Monday,February
743,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,15.58,19.695,40,31.0009,256,2011-02-14,08,Monday,February
744,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,16.4,20.455,37,26.0027,130,2011-02-14,09,Monday,February
745,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,18.04,21.97,33,15.0013,55,2011-02-14,10,Monday,February
746,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,21.32,25.0,23,16.9979,53,2011-02-14,11,Monday,February
747,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,22.96,26.515,22,30.0026,126,2011-02-14,12,Monday,February
748,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,23.78,27.275,19,26.0027,120,2011-02-14,13,Monday,February
749,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,24.6,29.545,15,32.9975,90,2011-02-14,14,Monday,February
750,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,22.96,26.515,21,43.9989,90,2011-02-14,15,Monday,February
751,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,21.32,25.0,27,31.0009,118,2011-02-14,16,Monday,February
752,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,18.86,22.725,33,40.9973,243,2011-02-14,17,Monday,February
753,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,16.4,20.455,40,40.9973,205,2011-02-14,18,Monday,February
754,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,15.58,19.695,43,32.9975,98,2011-02-14,19,Monday,February
755,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,14.76,15.91,46,31.0009,70,2011-02-14,20,Monday,February
756,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,14.76,15.91,50,35.0008,43,2011-02-14,21,Monday,February
757,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.94,14.395,46,43.9989,45,2011-02-14,22,Monday,February
758,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.12,14.395,49,32.9975,20,2011-02-14,23,Monday,February
759,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,12.3,13.635,49,27.9993,19,2011-02-15,00,Tuesday,February
760,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,12.3,12.12,42,51.9987,5,2011-02-15,01,Tuesday,February
761,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,11.48,11.365,41,46.0022,3,2011-02-15,02,Tuesday,February
762,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,9.09,37,35.0008,1,2011-02-15,04,Tuesday,February
763,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,9.09,32,31.0009,4,2011-02-15,05,Tuesday,February
764,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,9.09,32,22.0028,30,2011-02-15,06,Tuesday,February
765,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,9.09,32,23.9994,105,2011-02-15,07,Tuesday,February
766,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,9.09,32,23.9994,223,2011-02-15,08,Tuesday,February
767,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,9.85,29,30.0026,110,2011-02-15,09,Tuesday,February
768,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.84,10.605,27,19.0012,52,2011-02-15,10,Tuesday,February
769,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,12.12,25,16.9979,57,2011-02-15,11,Tuesday,February
770,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,11.48,13.635,24,16.9979,71,2011-02-15,12,Tuesday,February
771,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.12,15.15,21,15.0013,82,2011-02-15,13,Tuesday,February
772,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.94,15.91,19,15.0013,79,2011-02-15,14,Tuesday,February
773,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.94,16.665,19,11.0014,85,2011-02-15,15,Tuesday,February
774,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.94,15.91,19,16.9979,98,2011-02-15,16,Tuesday,February
775,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.12,15.15,22,15.0013,206,2011-02-15,17,Tuesday,February
776,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,12.3,15.15,22,8.9981,212,2011-02-15,18,Tuesday,February
777,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,11.48,14.395,26,8.9981,145,2011-02-15,19,Tuesday,February
778,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,13.635,33,7.0015,101,2011-02-15,20,Tuesday,February
779,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.84,14.395,52,0.0,66,2011-02-15,21,Tuesday,February
780,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.84,14.395,44,0.0,41,2011-02-15,22,Tuesday,February
781,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",9.02,12.88,44,6.0032,20,2011-02-15,23,Tuesday,February
782,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,12.88,41,6.0032,15,2011-02-16,00,Wednesday,February
783,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,11.365,44,6.0032,9,2011-02-16,01,Wednesday,February
784,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",8.2,9.85,47,12.998,1,2011-02-16,03,Wednesday,February
785,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,9.85,51,12.998,1,2011-02-16,04,Wednesday,February
786,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,9.85,47,12.998,5,2011-02-16,05,Wednesday,February
787,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,9.85,55,15.0013,33,2011-02-16,06,Wednesday,February
788,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",8.2,9.85,55,15.0013,108,2011-02-16,07,Wednesday,February
789,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",9.02,11.365,55,11.0014,230,2011-02-16,08,Wednesday,February
790,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.84,10.605,52,19.0012,124,2011-02-16,09,Wednesday,February
791,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,11.365,41,26.0027,69,2011-02-16,10,Wednesday,February
792,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.94,15.15,34,19.9995,66,2011-02-16,11,Wednesday,February
793,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,15.58,19.695,32,22.0028,86,2011-02-16,12,Wednesday,February
794,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,17.22,21.21,30,23.9994,93,2011-02-16,13,Wednesday,February
795,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,18.86,22.725,28,27.9993,82,2011-02-16,14,Wednesday,February
796,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,18.86,22.725,28,27.9993,117,2011-02-16,15,Wednesday,February
797,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,18.86,22.725,31,26.0027,122,2011-02-16,16,Wednesday,February
798,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,18.86,22.725,28,19.0012,255,2011-02-16,17,Wednesday,February
799,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,16.4,20.455,40,15.0013,222,2011-02-16,18,Wednesday,February
800,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.94,15.91,53,15.0013,161,2011-02-16,19,Wednesday,February
801,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,15.58,19.695,43,12.998,118,2011-02-16,20,Wednesday,February
802,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,14.76,17.425,46,12.998,92,2011-02-16,21,Wednesday,February
803,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.94,16.665,53,12.998,73,2011-02-16,22,Wednesday,February
804,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,15.58,19.695,40,15.0013,33,2011-02-16,23,Wednesday,February
805,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.94,16.665,53,12.998,17,2011-02-17,00,Thursday,February
806,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.94,15.91,53,15.0013,6,2011-02-17,01,Thursday,February
807,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",13.94,15.91,53,15.0013,6,2011-02-17,02,Thursday,February
808,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.94,16.665,53,12.998,4,2011-02-17,03,Thursday,February
809,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.12,15.91,57,12.998,4,2011-02-17,04,Thursday,February
810,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.12,16.665,66,6.0032,12,2011-02-17,05,Thursday,February
811,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,12.3,15.15,70,8.9981,47,2011-02-17,06,Thursday,February
812,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.12,16.665,57,7.0015,126,2011-02-17,07,Thursday,February
813,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.12,16.665,57,6.0032,285,2011-02-17,08,Thursday,February
814,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,14.76,17.425,57,12.998,179,2011-02-17,09,Thursday,February
815,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,15.58,19.695,54,12.998,88,2011-02-17,10,Thursday,February
816,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",18.04,21.97,44,16.9979,90,2011-02-17,11,Thursday,February
